County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate
"Petroleum County, MT",2016,277     ,264     ,13     ,4.7     
"Phillips County, MT",2016,"1,935     ","1,829     ",106     ,5.5     
"Pondera County, MT",2016,"2,864     ","2,739     ",125     ,4.4     
"Powder River County, MT",2016,"1,066     ","1,040     ",26     ,2.4     
"Powell County, MT",2016,"2,868     ","2,718     ",150     ,5.2     
"Prairie County, MT",2016,526     ,508     ,18     ,3.4     
"Ravalli County, MT",2016,"19,569     ","18,594     ",975     ,5.0     
"Richland County, MT",2016,"6,213     ","5,893     ",320     ,5.2     
"Roosevelt County, MT",2016,"4,687     ","4,428     ",259     ,5.5     
"Rosebud County, MT",2016,"4,107     ","3,874     ",233     ,5.7     
"Sanders County, MT",2016,"4,758     ","4,377     ",381     ,8.0     
"Sheridan County, MT",2016,"1,958     ","1,892     ",66     ,3.4     
"Silver Bow County, MT",2016,"17,184     ","16,421     ",763     ,4.4     
"Stillwater County, MT",2016,"4,808     ","4,609     ",199     ,4.1     
"Sweet Grass County, MT",2016,"1,796     ","1,738     ",58     ,3.2     
"Teton County, MT",2016,"2,828     ","2,722     ",106     ,3.7     
"Toole County, MT",2016,"2,224     ","2,144     ",80     ,3.6     
"Treasure County, MT",2016,353     ,337     ,16     ,4.5     
"Valley County, MT",2016,"4,400     ","4,246     ",154     ,3.5     
"Wheatland County, MT",2016,797     ,755     ,42     ,5.3     
"Wibaux County, MT",2016,513     ,492     ,21     ,4.1     
"Yellowstone County, MT",2016,"81,129     ","78,099     ","3,030     ",3.7     
"Adams County, NE",2016,"16,749     ","16,226     ",523     ,3.1     
"Antelope County, NE",2016,"3,613     ","3,519     ",94     ,2.6     
"Arthur County, NE",2016,228     ,215     ,13     ,5.7     
"Banner County, NE",2016,420     ,405     ,15     ,3.6     
"Blaine County, NE",2016,267     ,255     ,12     ,4.5     
"Boone County, NE",2016,"3,021     ","2,942     ",79     ,2.6     
"Box Butte County, NE",2016,"5,675     ","5,472     ",203     ,3.6     
"Boyd County, NE",2016,"1,105     ","1,072     ",33     ,3.0     
"Brown County, NE",2016,"1,388     ","1,337     ",51     ,3.7     
"Buffalo County, NE",2016,"27,371     ","26,687     ",684     ,2.5     
"Burt County, NE",2016,"3,566     ","3,435     ",131     ,3.7     
"Butler County, NE",2016,"4,652     ","4,503     ",149     ,3.2     
"Cass County, NE",2016,"13,217     ","12,774     ",443     ,3.4     
"Cedar County, NE",2016,"4,595     ","4,478     ",117     ,2.5     
"Chase County, NE",2016,"2,304     ","2,257     ",47     ,2.0     
"Cherry County, NE",2016,"3,491     ","3,412     ",79     ,2.3     
"Cheyenne County, NE",2016,"5,483     ","5,329     ",154     ,2.8     
"Clay County, NE",2016,"3,340     ","3,237     ",103     ,3.1     
"Colfax County, NE",2016,"5,582     ","5,424     ",158     ,2.8     
"Cuming County, NE",2016,"4,742     ","4,606     ",136     ,2.9     
"Custer County, NE",2016,"6,387     ","6,238     ",149     ,2.3     
"Dakota County, NE",2016,"10,969     ","10,515     ",454     ,4.1     
"Dawes County, NE",2016,"5,243     ","5,089     ",154     ,2.9     
"Dawson County, NE",2016,"13,037     ","12,653     ",384     ,2.9     
"Deuel County, NE",2016,"1,067     ","1,039     ",28     ,2.6     
"Dixon County, NE",2016,"3,086     ","2,984     ",102     ,3.3     
"Dodge County, NE",2016,"19,237     ","18,649     ",588     ,3.1     
"Douglas County, NE",2016,"289,613     ","280,038     ","9,575     ",3.3     
"Dundy County, NE",2016,"1,202     ","1,176     ",26     ,2.2     
"Fillmore County, NE",2016,"3,201     ","3,113     ",88     ,2.7     
"Franklin County, NE",2016,"1,509     ","1,464     ",45     ,3.0     
"Frontier County, NE",2016,"1,578     ","1,534     ",44     ,2.8     
"Furnas County, NE",2016,"2,731     ","2,655     ",76     ,2.8     
"Gage County, NE",2016,"11,112     ","10,749     ",363     ,3.3     
"Garden County, NE",2016,"1,194     ","1,155     ",39     ,3.3     
"Garfield County, NE",2016,"1,162     ","1,133     ",29     ,2.5     
"Gosper County, NE",2016,"1,062     ","1,035     ",27     ,2.5     
"Grant County, NE",2016,455     ,445     ,10     ,2.2     
"Greeley County, NE",2016,"1,241     ","1,203     ",38     ,3.1     
"Hall County, NE",2016,"31,581     ","30,429     ","1,152     ",3.6     
"Hamilton County, NE",2016,"4,679     ","4,549     ",130     ,2.8     
"Harlan County, NE",2016,"1,767     ","1,723     ",44     ,2.5     
"Hayes County, NE",2016,593     ,579     ,14     ,2.4     
"Hitchcock County, NE",2016,"1,313     ","1,266     ",47     ,3.6     
"Holt County, NE",2016,"5,892     ","5,747     ",145     ,2.5     
"Hooker County, NE",2016,394     ,380     ,14     ,3.6     
"Howard County, NE",2016,"3,318     ","3,209     ",109     ,3.3     
"Jefferson County, NE",2016,"4,245     ","4,143     ",102     ,2.4     
"Johnson County, NE",2016,"2,103     ","2,037     ",66     ,3.1     
"Kearney County, NE",2016,"3,761     ","3,673     ",88     ,2.3     
"Keith County, NE",2016,"4,643     ","4,509     ",134     ,2.9     
"Keya Paha County, NE",2016,623     ,610     ,13     ,2.1     
"Kimball County, NE",2016,"1,982     ","1,902     ",80     ,4.0     
"Knox County, NE",2016,"4,745     ","4,601     ",144     ,3.0     
"Lancaster County, NE",2016,"169,981     ","165,281     ","4,700     ",2.8     
"Lincoln County, NE",2016,"18,815     ","18,238     ",577     ,3.1     
"Logan County, NE",2016,486     ,472     ,14     ,2.9     
"Loup County, NE",2016,398     ,384     ,14     ,3.5     
"McPherson County, NE",2016,466     ,455     ,11     ,2.4     
"Madison County, NE",2016,"19,266     ","18,738     ",528     ,2.7     
"Merrick County, NE",2016,"4,056     ","3,910     ",146     ,3.6     
"Morrill County, NE",2016,"2,663     ","2,579     ",84     ,3.2     
"Nance County, NE",2016,"2,011     ","1,956     ",55     ,2.7     
"Nemaha County, NE",2016,"3,637     ","3,505     ",132     ,3.6     
"Nuckolls County, NE",2016,"2,380     ","2,311     ",69     ,2.9     
"Otoe County, NE",2016,"8,307     ","8,026     ",281     ,3.4     
"Pawnee County, NE",2016,"1,663     ","1,626     ",37     ,2.2     
"Perkins County, NE",2016,"1,830     ","1,790     ",40     ,2.2     
"Phelps County, NE",2016,"4,957     ","4,833     ",124     ,2.5     
"Pierce County, NE",2016,"4,168     ","4,059     ",109     ,2.6     
"Platte County, NE",2016,"17,068     ","16,476     ",592     ,3.5     
"Polk County, NE",2016,"2,898     ","2,821     ",77     ,2.7     
"Red Willow County, NE",2016,"6,009     ","5,840     ",169     ,2.8     
"Richardson County, NE",2016,"4,261     ","4,124     ",137     ,3.2     
"Rock County, NE",2016,896     ,873     ,23     ,2.6     
"Saline County, NE",2016,"7,391     ","7,164     ",227     ,3.1     
"Sarpy County, NE",2016,"92,568     ","89,882     ","2,686     ",2.9     
"Saunders County, NE",2016,"10,935     ","10,600     ",335     ,3.1     
"Scotts Bluff County, NE",2016,"18,951     ","18,290     ",661     ,3.5     
"Seward County, NE",2016,"8,802     ","8,551     ",251     ,2.9     
"Sheridan County, NE",2016,"2,753     ","2,675     ",78     ,2.8     
"Sherman County, NE",2016,"1,726     ","1,671     ",55     ,3.2     
"Sioux County, NE",2016,788     ,767     ,21     ,2.7     
"Stanton County, NE",2016,"3,460     ","3,370     ",90     ,2.6     
"Thayer County, NE",2016,"2,919     ","2,848     ",71     ,2.4     
"Thomas County, NE",2016,451     ,436     ,15     ,3.3     
"Thurston County, NE",2016,"2,995     ","2,852     ",143     ,4.8     
"Valley County, NE",2016,"2,104     ","2,045     ",59     ,2.8     
"Washington County, NE",2016,"11,169     ","10,813     ",356     ,3.2     
"Wayne County, NE",2016,"5,656     ","5,506     ",150     ,2.7     
"Webster County, NE",2016,"1,722     ","1,668     ",54     ,3.1     
"Wheeler County, NE",2016,569     ,557     ,12     ,2.1     
"York County, NE",2016,"7,365     ","7,166     ",199     ,2.7     
"Churchill County, NV",2016,"10,304     ","9,724     ",580     ,5.6     
"Clark County, NV",2016,"1,040,292     ","978,799     ","61,493     ",5.9     
"Douglas County, NV",2016,"22,069     ","20,810     ","1,259     ",5.7     
"Elko County, NV",2016,"26,709     ","25,497     ","1,212     ",4.5     
"Esmeralda County, NV",2016,511     ,487     ,24     ,4.7     
"Eureka County, NV",2016,980     ,935     ,45     ,4.6     
"Humboldt County, NV",2016,"7,990     ","7,545     ",445     ,5.6     
"Lander County, NV",2016,"3,106     ","2,909     ",197     ,6.3     
"Lincoln County, NV",2016,"1,969     ","1,863     ",106     ,5.4     
"Lyon County, NV",2016,"21,106     ","19,500     ","1,606     ",7.6     
"Mineral County, NV",2016,"1,994     ","1,866     ",128     ,6.4     
"Nye County, NV",2016,"15,905     ","14,721     ","1,184     ",7.4     
"Pershing County, NV",2016,"2,439     ","2,293     ",146     ,6.0     
"Storey County, NV",2016,"1,891     ","1,770     ",121     ,6.4     
"Washoe County, NV",2016,"227,991     ","216,417     ","11,574     ",5.1     
"White Pine County, NV",2016,"4,448     ","4,238     ",210     ,4.7     
"Carson City, NV",2016,"24,529     ","23,017     ","1,512     ",6.2     
"Belknap County, NH",2016,"31,427     ","30,536     ",891     ,2.8     
"Carroll County, NH",2016,"23,702     ","23,003     ",699     ,2.9     
"Cheshire County, NH",2016,"41,458     ","40,323     ","1,135     ",2.7     
"Coos County, NH",2016,"14,662     ","14,109     ",553     ,3.8     
"Grafton County, NH",2016,"48,813     ","47,659     ","1,154     ",2.4     
"Hillsborough County, NH",2016,"232,312     ","225,276     ","7,036     ",3.0     
"Merrimack County, NH",2016,"82,037     ","79,943     ","2,094     ",2.6     
"Rockingham County, NH",2016,"181,925     ","176,410     ","5,515     ",3.0     
"Strafford County, NH",2016,"72,514     ","70,666     ","1,848     ",2.5     
"Sullivan County, NH",2016,"23,626     ","23,075     ",551     ,2.3     
"Atlantic County, NJ",2016,"122,855     ","113,793     ","9,062     ",7.4     
"Bergen County, NJ",2016,"480,916     ","460,970     ","19,946     ",4.1     
"Burlington County, NJ",2016,"230,410     ","220,184     ","10,226     ",4.4     
"Camden County, NJ",2016,"252,853     ","239,027     ","13,826     ",5.5     
"Cape May County, NJ",2016,"46,780     ","42,204     ","4,576     ",9.8     
"Cumberland County, NJ",2016,"66,489     ","61,546     ","4,943     ",7.4     
"Essex County, NJ",2016,"369,898     ","347,867     ","22,031     ",6.0     
"Gloucester County, NJ",2016,"149,058     ","141,551     ","7,507     ",5.0     
"Hudson County, NJ",2016,"360,730     ","344,004     ","16,726     ",4.6     
"Hunterdon County, NJ",2016,"64,574     ","62,163     ","2,411     ",3.7     
"Mercer County, NJ",2016,"198,847     ","190,295     ","8,552     ",4.3     
"Middlesex County, NJ",2016,"437,739     ","418,503     ","19,236     ",4.4     
"Monmouth County, NJ",2016,"327,641     ","313,165     ","14,476     ",4.4     
"Morris County, NJ",2016,"259,361     ","249,294     ","10,067     ",3.9     
"Ocean County, NJ",2016,"268,831     ","254,901     ","13,930     ",5.2     
"Passaic County, NJ",2016,"244,584     ","229,603     ","14,981     ",6.1     
"Salem County, NJ",2016,"30,073     ","28,162     ","1,911     ",6.4     
"Somerset County, NJ",2016,"172,875     ","165,923     ","6,952     ",4.0     
"Sussex County, NJ",2016,"75,182     ","71,667     ","3,515     ",4.7     
"Union County, NJ",2016,"276,619     ","262,443     ","14,176     ",5.1     
"Warren County, NJ",2016,"56,509     ","53,937     ","2,572     ",4.6     
"Bernalillo County, NM",2016,"329,282     ","309,914     ","19,368     ",5.9     
"Catron County, NM",2016,"1,214     ","1,115     ",99     ,8.2     
"Chaves County, NM",2016,"28,257     ","26,338     ","1,919     ",6.8     
"Cibola County, NM",2016,"9,379     ","8,600     ",779     ,8.3     
"Colfax County, NM",2016,"5,874     ","5,517     ",357     ,6.1     
"Curry County, NM",2016,"22,136     ","21,004     ","1,132     ",5.1     
"De Baca County, NM",2016,839     ,799     ,40     ,4.8     
"Dona Ana County, NM",2016,"96,370     ","89,390     ","6,980     ",7.2     
"Eddy County, NM",2016,"28,918     ","27,013     ","1,905     ",6.6     
"Grant County, NM",2016,"12,559     ","11,740     ",819     ,6.5     
"Guadalupe County, NM",2016,"1,705     ","1,593     ",112     ,6.6     
"Harding County, NM",2016,280     ,260     ,20     ,7.1     
"Hidalgo County, NM",2016,"2,219     ","2,095     ",124     ,5.6     
"Lea County, NM",2016,"27,967     ","25,359     ","2,608     ",9.3     
"Lincoln County, NM",2016,"8,708     ","8,184     ",524     ,6.0     
"Los Alamos County, NM",2016,"8,862     ","8,482     ",380     ,4.3     
"Luna County, NM",2016,"10,870     ","9,283     ","1,587     ",14.6     
"McKinley County, NM",2016,"24,587     ","22,260     ","2,327     ",9.5     
"Mora County, NM",2016,"2,256     ","2,057     ",199     ,8.8     
"Otero County, NM",2016,"25,674     ","24,101     ","1,573     ",6.1     
"Quay County, NM",2016,"3,235     ","3,013     ",222     ,6.9     
"Rio Arriba County, NM",2016,"16,892     ","15,617     ","1,275     ",7.5     
"Roosevelt County, NM",2016,"8,130     ","7,661     ",469     ,5.8     
"Sandoval County, NM",2016,"64,607     ","60,300     ","4,307     ",6.7     
"San Juan County, NM",2016,"54,678     ","49,824     ","4,854     ",8.9     
"San Miguel County, NM",2016,"11,179     ","10,310     ",869     ,7.8     
"Santa Fe County, NM",2016,"74,060     ","70,098     ","3,962     ",5.3     
"Sierra County, NM",2016,"4,094     ","3,745     ",349     ,8.5     
"Socorro County, NM",2016,"6,733     ","6,233     ",500     ,7.4     
"Taos County, NM",2016,"15,062     ","13,780     ","1,282     ",8.5     
"Torrance County, NM",2016,"5,554     ","5,042     ",512     ,9.2     
"Union County, NM",2016,"1,909     ","1,831     ",78     ,4.1     
"Valencia County, NM",2016,"30,156     ","27,958     ","2,198     ",7.3     
"Albany County, NY",2016,"158,526     ","151,974     ","6,552     ",4.1     
"Allegany County, NY",2016,"20,070     ","18,781     ","1,289     ",6.4     
"Bronx County, NY",2016,"603,006     ","560,468     ","42,538     ",7.1     
"Broome County, NY",2016,"85,916     ","81,177     ","4,739     ",5.5     
"Cattaraugus County, NY",2016,"34,879     ","32,760     ","2,119     ",6.1     
"Cayuga County, NY",2016,"36,716     ","34,828     ","1,888     ",5.1     
"Chautauqua County, NY",2016,"56,159     ","52,844     ","3,315     ",5.9     
"Chemung County, NY",2016,"36,232     ","34,123     ","2,109     ",5.8     
"Chenango County, NY",2016,"22,844     ","21,668     ","1,176     ",5.1     
"Clinton County, NY",2016,"35,822     ","33,869     ","1,953     ",5.5     
"Columbia County, NY",2016,"31,473     ","30,294     ","1,179     ",3.7     
"Cortland County, NY",2016,"22,999     ","21,667     ","1,332     ",5.8     
"Delaware County, NY",2016,"19,234     ","18,154     ","1,080     ",5.6     
"Dutchess County, NY",2016,"143,108     ","137,045     ","6,063     ",4.2     
"Erie County, NY",2016,"445,373     ","423,060     ","22,313     ",5.0     
"Essex County, NY",2016,"17,248     ","16,311     ",937     ,5.4     
"Franklin County, NY",2016,"19,804     ","18,662     ","1,142     ",5.8     
"Fulton County, NY",2016,"23,238     ","21,886     ","1,352     ",5.8     
"Genesee County, NY",2016,"29,744     ","28,357     ","1,387     ",4.7     
"Greene County, NY",2016,"20,575     ","19,517     ","1,058     ",5.1     
"Hamilton County, NY",2016,"2,366     ","2,210     ",156     ,6.6     
"Herkimer County, NY",2016,"28,187     ","26,620     ","1,567     ",5.6     
"Jefferson County, NY",2016,"45,691     ","42,795     ","2,896     ",6.3     
"Kings County, NY",2016,"1,206,229     ","1,142,605     ","63,624     ",5.3     
"Lewis County, NY",2016,"11,752     ","10,949     ",803     ,6.8     
"Livingston County, NY",2016,"31,052     ","29,491     ","1,561     ",5.0     
"Madison County, NY",2016,"32,717     ","30,966     ","1,751     ",5.4     
"Monroe County, NY",2016,"363,421     ","346,044     ","17,377     ",4.8     
"Montgomery County, NY",2016,"22,321     ","21,022     ","1,299     ",5.8     
"Nassau County, NY",2016,"700,139     ","672,300     ","27,839     ",4.0     
"New York County, NY",2016,"908,259     ","867,324     ","40,935     ",4.5     
"Niagara County, NY",2016,"100,281     ","94,345     ","5,936     ",5.9     
"Oneida County, NY",2016,"101,706     ","96,689     ","5,017     ",4.9     
"Onondaga County, NY",2016,"221,252     ","211,093     ","10,159     ",4.6     
"Ontario County, NY",2016,"55,084     ","52,667     ","2,417     ",4.4     
"Orange County, NY",2016,"178,963     ","171,096     ","7,867     ",4.4     
"Orleans County, NY",2016,"17,760     ","16,727     ","1,033     ",5.8     
"Oswego County, NY",2016,"53,335     ","49,835     ","3,500     ",6.6     
"Otsego County, NY",2016,"28,215     ","26,806     ","1,409     ",5.0     
"Putnam County, NY",2016,"50,700     ","48,646     ","2,054     ",4.1     
"Queens County, NY",2016,"1,150,751     ","1,099,048     ","51,703     ",4.5     
"Rensselaer County, NY",2016,"81,585     ","78,036     ","3,549     ",4.4     
"Richmond County, NY",2016,"219,313     ","207,941     ","11,372     ",5.2     
"Rockland County, NY",2016,"152,561     ","146,064     ","6,497     ",4.3     
"St. Lawrence County, NY",2016,"43,387     ","40,479     ","2,908     ",6.7     
"Saratoga County, NY",2016,"117,493     ","112,934     ","4,559     ",3.9     
"Schenectady County, NY",2016,"75,807     ","72,465     ","3,342     ",4.4     
"Schoharie County, NY",2016,"14,731     ","13,917     ",814     ,5.5     
"Schuyler County, NY",2016,"8,281     ","7,775     ",506     ,6.1     
"Seneca County, NY",2016,"15,494     ","14,743     ",751     ,4.8     
"Steuben County, NY",2016,"43,187     ","40,628     ","2,559     ",5.9     
"Suffolk County, NY",2016,"774,238     ","739,954     ","34,284     ",4.4     
"Sullivan County, NY",2016,"34,048     ","32,392     ","1,656     ",4.9     
"Tioga County, NY",2016,"23,027     ","21,824     ","1,203     ",5.2     
"Tompkins County, NY",2016,"50,377     ","48,245     ","2,132     ",4.2     
"Ulster County, NY",2016,"88,189     ","84,222     ","3,967     ",4.5     
"Warren County, NY",2016,"32,003     ","30,292     ","1,711     ",5.3     
"Washington County, NY",2016,"28,352     ","27,012     ","1,340     ",4.7     
"Wayne County, NY",2016,"44,010     ","41,779     ","2,231     ",5.1     
"Westchester County, NY",2016,"477,963     ","457,115     ","20,848     ",4.4     
"Wyoming County, NY",2016,"18,115     ","17,133     ",982     ,5.4     
"Yates County, NY",2016,"11,720     ","11,194     ",526     ,4.5     
"Alamance County, NC",2016,"78,694     ","74,964     ","3,730     ",4.7     
"Alexander County, NC",2016,"17,778     ","17,022     ",756     ,4.3     
"Alleghany County, NC",2016,"4,413     ","4,170     ",243     ,5.5     
"Anson County, NC",2016,"10,627     ","10,011     ",616     ,5.8     
"Ashe County, NC",2016,"12,468     ","11,870     ",598     ,4.8     
"Avery County, NC",2016,"7,551     ","7,171     ",380     ,5.0     
"Beaufort County, NC",2016,"20,244     ","19,091     ","1,153     ",5.7     
"Bertie County, NC",2016,"8,411     ","7,854     ",557     ,6.6     
"Bladen County, NC",2016,"14,524     ","13,519     ","1,005     ",6.9     
"Brunswick County, NC",2016,"49,551     ","46,354     ","3,197     ",6.5     
"Buncombe County, NC",2016,"133,951     ","128,768     ","5,183     ",3.9     
"Burke County, NC",2016,"39,733     ","37,798     ","1,935     ",4.9     
"Cabarrus County, NC",2016,"100,864     ","96,254     ","4,610     ",4.6     
"Caldwell County, NC",2016,"35,786     ","33,928     ","1,858     ",5.2     
"Camden County, NC",2016,"4,643     ","4,404     ",239     ,5.1     
"Carteret County, NC",2016,"31,473     ","29,850     ","1,623     ",5.2     
"Caswell County, NC",2016,"9,661     ","9,135     ",526     ,5.4     
"Catawba County, NC",2016,"76,648     ","73,016     ","3,632     ",4.7     
"Chatham County, NC",2016,"34,416     ","32,957     ","1,459     ",4.2     
"Cherokee County, NC",2016,"11,111     ","10,479     ",632     ,5.7     
"Chowan County, NC",2016,"5,585     ","5,227     ",358     ,6.4     
"Clay County, NC",2016,"4,039     ","3,818     ",221     ,5.5     
"Cleveland County, NC",2016,"46,669     ","44,114     ","2,555     ",5.5     
"Columbus County, NC",2016,"22,528     ","21,081     ","1,447     ",6.4     
"Craven County, NC",2016,"41,628     ","39,448     ","2,180     ",5.2     
"Cumberland County, NC",2016,"126,947     ","118,818     ","8,129     ",6.4     
"Currituck County, NC",2016,"13,111     ","12,446     ",665     ,5.1     
"Dare County, NC",2016,"19,939     ","18,593     ","1,346     ",6.8     
"Davidson County, NC",2016,"79,258     ","75,444     ","3,814     ",4.8     
"Davie County, NC",2016,"20,107     ","19,202     ",905     ,4.5     
"Duplin County, NC",2016,"26,422     ","25,012     ","1,410     ",5.3     
"Durham County, NC",2016,"161,608     ","154,321     ","7,287     ",4.5     
"Edgecombe County, NC",2016,"22,353     ","20,411     ","1,942     ",8.7     
"Forsyth County, NC",2016,"182,081     ","173,210     ","8,871     ",4.9     
"Franklin County, NC",2016,"29,255     ","27,725     ","1,530     ",5.2     
"Gaston County, NC",2016,"105,324     ","99,700     ","5,624     ",5.3     
"Gates County, NC",2016,"5,175     ","4,909     ",266     ,5.1     
"Graham County, NC",2016,"3,092     ","2,819     ",273     ,8.8     
"Granville County, NC",2016,"29,191     ","27,928     ","1,263     ",4.3     
"Greene County, NC",2016,"9,496     ","8,992     ",504     ,5.3     
"Guilford County, NC",2016,"257,680     ","244,175     ","13,505     ",5.2     
"Halifax County, NC",2016,"20,621     ","18,985     ","1,636     ",7.9     
"Harnett County, NC",2016,"51,302     ","48,328     ","2,974     ",5.8     
"Haywood County, NC",2016,"28,396     ","27,104     ","1,292     ",4.5     
"Henderson County, NC",2016,"52,134     ","49,909     ","2,225     ",4.3     
"Hertford County, NC",2016,"9,287     ","8,676     ",611     ,6.6     
"Hoke County, NC",2016,"19,855     ","18,545     ","1,310     ",6.6     
"Hyde County, NC",2016,"2,103     ","1,904     ",199     ,9.5     
"Iredell County, NC",2016,"84,300     ","80,244     ","4,056     ",4.8     
"Jackson County, NC",2016,"18,773     ","17,751     ","1,022     ",5.4     
"Johnston County, NC",2016,"91,306     ","87,026     ","4,280     ",4.7     
"Jones County, NC",2016,"4,501     ","4,263     ",238     ,5.3     
"Lee County, NC",2016,"26,150     ","24,611     ","1,539     ",5.9     
"Lenoir County, NC",2016,"27,566     ","25,947     ","1,619     ",5.9     
"Lincoln County, NC",2016,"40,966     ","39,033     ","1,933     ",4.7     
"McDowell County, NC",2016,"20,950     ","19,943     ","1,007     ",4.8     
"Macon County, NC",2016,"15,171     ","14,353     ",818     ,5.4     
"Madison County, NC",2016,"9,671     ","9,200     ",471     ,4.9     
"Martin County, NC",2016,"9,784     ","9,122     ",662     ,6.8     
"Mecklenburg County, NC",2016,"581,630     ","554,067     ","27,563     ",4.7     
"Mitchell County, NC",2016,"6,169     ","5,791     ",378     ,6.1     
"Montgomery County, NC",2016,"11,664     ","11,061     ",603     ,5.2     
"Moore County, NC",2016,"39,389     ","37,411     ","1,978     ",5.0     
"Nash County, NC",2016,"43,792     ","40,909     ","2,883     ",6.6     
"New Hanover County, NC",2016,"115,690     ","110,226     ","5,464     ",4.7     
"Northampton County, NC",2016,"7,791     ","7,225     ",566     ,7.3     
"Onslow County, NC",2016,"63,519     ","60,018     ","3,501     ",5.5     
"Orange County, NC",2016,"74,699     ","71,532     ","3,167     ",4.2     
"Pamlico County, NC",2016,"5,392     ","5,107     ",285     ,5.3     
"Pasquotank County, NC",2016,"17,344     ","16,252     ","1,092     ",6.3     
"Pender County, NC",2016,"26,769     ","25,350     ","1,419     ",5.3     
"Perquimans County, NC",2016,"5,086     ","4,758     ",328     ,6.4     
"Person County, NC",2016,"17,980     ","16,993     ",987     ,5.5     
"Pitt County, NC",2016,"87,935     ","83,032     ","4,903     ",5.6     
"Polk County, NC",2016,"8,798     ","8,389     ",409     ,4.6     
"Randolph County, NC",2016,"66,681     ","63,396     ","3,285     ",4.9     
"Richmond County, NC",2016,"16,739     ","15,579     ","1,160     ",6.9     
"Robeson County, NC",2016,"50,401     ","46,394     ","4,007     ",8.0     
"Rockingham County, NC",2016,"40,727     ","38,423     ","2,304     ",5.7     
"Rowan County, NC",2016,"64,035     ","60,466     ","3,569     ",5.6     
"Rutherford County, NC",2016,"24,733     ","23,078     ","1,655     ",6.7     
"Sampson County, NC",2016,"29,423     ","27,817     ","1,606     ",5.5     
"Scotland County, NC",2016,"11,601     ","10,540     ","1,061     ",9.1     
"Stanly County, NC",2016,"29,195     ","27,841     ","1,354     ",4.6     
"Stokes County, NC",2016,"21,805     ","20,762     ","1,043     ",4.8     
"Surry County, NC",2016,"33,418     ","31,820     ","1,598     ",4.8     
"Swain County, NC",2016,"7,096     ","6,663     ",433     ,6.1     
"Transylvania County, NC",2016,"13,915     ","13,237     ",678     ,4.9     
"Tyrrell County, NC",2016,"1,525     ","1,396     ",129     ,8.5     
"Union County, NC",2016,"115,411     ","110,320     ","5,091     ",4.4     
"Vance County, NC",2016,"17,949     ","16,663     ","1,286     ",7.2     
"Wake County, NC",2016,"554,963     ","531,092     ","23,871     ",4.3     
"Warren County, NC",2016,"7,120     ","6,600     ",520     ,7.3     
"Washington County, NC",2016,"4,850     ","4,490     ",360     ,7.4     
"Watauga County, NC",2016,"27,861     ","26,608     ","1,253     ",4.5     
"Wayne County, NC",2016,"53,390     ","50,274     ","3,116     ",5.8     
"Wilkes County, NC",2016,"30,109     ","28,665     ","1,444     ",4.8     
"Wilson County, NC",2016,"36,377     ","33,408     ","2,969     ",8.2     
"Yadkin County, NC",2016,"17,557     ","16,786     ",771     ,4.4     
"Yancey County, NC",2016,"7,455     ","7,070     ",385     ,5.2     
"Adams County, ND",2016,"1,131     ","1,102     ",29     ,2.6     
"Barnes County, ND",2016,"5,609     ","5,430     ",179     ,3.2     
"Benson County, ND",2016,"2,429     ","2,332     ",97     ,4.0     
"Billings County, ND",2016,437     ,424     ,13     ,3.0     
"Bottineau County, ND",2016,"3,222     ","3,072     ",150     ,4.7     
"Bowman County, ND",2016,"1,832     ","1,792     ",40     ,2.2     
"Burke County, ND",2016,"1,143     ","1,091     ",52     ,4.5     
"Burleigh County, ND",2016,"50,517     ","49,212     ","1,305     ",2.6     
"Cass County, ND",2016,"99,994     ","97,756     ","2,238     ",2.2     
"Cavalier County, ND",2016,"2,111     ","2,055     ",56     ,2.7     
"Dickey County, ND",2016,"2,541     ","2,492     ",49     ,1.9     
"Divide County, ND",2016,"1,680     ","1,636     ",44     ,2.6     
"Dunn County, ND",2016,"3,241     ","3,139     ",102     ,3.1     
"Eddy County, ND",2016,"1,276     ","1,221     ",55     ,4.3     
"Emmons County, ND",2016,"1,581     ","1,512     ",69     ,4.4     
"Foster County, ND",2016,"1,682     ","1,632     ",50     ,3.0     
"Golden Valley County, ND",2016,969     ,943     ,26     ,2.7     
"Grand Forks County, ND",2016,"38,733     ","37,818     ",915     ,2.4     
"Grant County, ND",2016,"1,294     ","1,255     ",39     ,3.0     
"Griggs County, ND",2016,"1,157     ","1,124     ",33     ,2.9     
"Hettinger County, ND",2016,"1,536     ","1,490     ",46     ,3.0     
"Kidder County, ND",2016,"1,373     ","1,321     ",52     ,3.8     
"LaMoure County, ND",2016,"2,310     ","2,255     ",55     ,2.4     
"Logan County, ND",2016,957     ,924     ,33     ,3.4     
"McHenry County, ND",2016,"3,369     ","3,204     ",165     ,4.9     
"McIntosh County, ND",2016,"1,238     ","1,200     ",38     ,3.1     
"McKenzie County, ND",2016,"7,930     ","7,631     ",299     ,3.8     
"McLean County, ND",2016,"5,058     ","4,882     ",176     ,3.5     
"Mercer County, ND",2016,"4,643     ","4,439     ",204     ,4.4     
"Morton County, ND",2016,"16,758     ","16,212     ",546     ,3.3     
"Mountrail County, ND",2016,"7,117     ","6,904     ",213     ,3.0     
"Nelson County, ND",2016,"1,531     ","1,479     ",52     ,3.4     
"Oliver County, ND",2016,896     ,847     ,49     ,5.5     
