County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate
"Monroe County, IN",2014,"67,528     ","63,675     ","3,853     ",5.7     
"Montgomery County, IN",2014,"18,701     ","17,695     ","1,006     ",5.4     
"Morgan County, IN",2014,"35,009     ","32,982     ","2,027     ",5.8     
"Newton County, IN",2014,"6,951     ","6,468     ",483     ,6.9     
"Noble County, IN",2014,"23,144     ","21,947     ","1,197     ",5.2     
"Ohio County, IN",2014,"3,219     ","2,998     ",221     ,6.9     
"Orange County, IN",2014,"8,544     ","7,885     ",659     ,7.7     
"Owen County, IN",2014,"9,486     ","8,719     ",767     ,8.1     
"Parke County, IN",2014,"6,953     ","6,469     ",484     ,7.0     
"Perry County, IN",2014,"9,181     ","8,646     ",535     ,5.8     
"Pike County, IN",2014,"6,350     ","6,029     ",321     ,5.1     
"Porter County, IN",2014,"84,077     ","78,881     ","5,196     ",6.2     
"Posey County, IN",2014,"13,161     ","12,534     ",627     ,4.8     
"Pulaski County, IN",2014,"6,197     ","5,864     ",333     ,5.4     
"Putnam County, IN",2014,"16,275     ","15,199     ","1,076     ",6.6     
"Randolph County, IN",2014,"12,489     ","11,687     ",802     ,6.4     
"Ripley County, IN",2014,"13,645     ","12,748     ",897     ,6.6     
"Rush County, IN",2014,"8,534     ","8,056     ",478     ,5.6     
"St. Joseph County, IN",2014,"128,812     ","120,407     ","8,405     ",6.5     
"Scott County, IN",2014,"10,193     ","9,502     ",691     ,6.8     
"Shelby County, IN",2014,"22,447     ","21,174     ","1,273     ",5.7     
"Spencer County, IN",2014,"10,752     ","10,202     ",550     ,5.1     
"Starke County, IN",2014,"10,238     ","9,498     ",740     ,7.2     
"Steuben County, IN",2014,"19,819     ","18,864     ",955     ,4.8     
"Sullivan County, IN",2014,"8,653     ","8,036     ",617     ,7.1     
"Switzerland County, IN",2014,"4,806     ","4,523     ",283     ,5.9     
"Tippecanoe County, IN",2014,"91,364     ","86,782     ","4,582     ",5.0     
"Tipton County, IN",2014,"8,170     ","7,747     ",423     ,5.2     
"Union County, IN",2014,"3,545     ","3,346     ",199     ,5.6     
"Vanderburgh County, IN",2014,"92,139     ","87,183     ","4,956     ",5.4     
"Vermillion County, IN",2014,"7,230     ","6,610     ",620     ,8.6     
"Vigo County, IN",2014,"49,505     ","45,748     ","3,757     ",7.6     
"Wabash County, IN",2014,"15,479     ","14,620     ",859     ,5.5     
"Warren County, IN",2014,"4,098     ","3,849     ",249     ,6.1     
"Warrick County, IN",2014,"31,202     ","29,676     ","1,526     ",4.9     
"Washington County, IN",2014,"13,326     ","12,441     ",885     ,6.6     
"Wayne County, IN",2014,"30,933     ","28,924     ","2,009     ",6.5     
"Wells County, IN",2014,"13,765     ","13,107     ",658     ,4.8     
"White County, IN",2014,"13,461     ","12,780     ",681     ,5.1     
"Whitley County, IN",2014,"16,850     ","15,984     ",866     ,5.1     
"Adair County, IA",2014,"4,151     ","3,985     ",166     ,4.0     
"Adams County, IA",2014,"2,212     ","2,138     ",74     ,3.3     
"Allamakee County, IA",2014,"7,703     ","7,270     ",433     ,5.6     
"Appanoose County, IA",2014,"6,149     ","5,799     ",350     ,5.7     
"Audubon County, IA",2014,"3,258     ","3,118     ",140     ,4.3     
"Benton County, IA",2014,"13,862     ","13,224     ",638     ,4.6     
"Black Hawk County, IA",2014,"72,154     ","68,621     ","3,533     ",4.9     
"Boone County, IA",2014,"15,193     ","14,677     ",516     ,3.4     
"Bremer County, IA",2014,"14,176     ","13,657     ",519     ,3.7     
"Buchanan County, IA",2014,"11,465     ","10,933     ",532     ,4.6     
"Buena Vista County, IA",2014,"11,481     ","11,027     ",454     ,4.0     
"Butler County, IA",2014,"8,379     ","8,026     ",353     ,4.2     
"Calhoun County, IA",2014,"4,420     ","4,207     ",213     ,4.8     
"Carroll County, IA",2014,"11,225     ","10,871     ",354     ,3.2     
"Cass County, IA",2014,"7,383     ","7,064     ",319     ,4.3     
"Cedar County, IA",2014,"10,925     ","10,504     ",421     ,3.9     
"Cerro Gordo County, IA",2014,"23,232     ","22,155     ","1,077     ",4.6     
"Cherokee County, IA",2014,"6,630     ","6,294     ",336     ,5.1     
"Chickasaw County, IA",2014,"6,478     ","6,172     ",306     ,4.7     
"Clarke County, IA",2014,"4,678     ","4,469     ",209     ,4.5     
"Clay County, IA",2014,"8,942     ","8,569     ",373     ,4.2     
"Clayton County, IA",2014,"10,188     ","9,682     ",506     ,5.0     
"Clinton County, IA",2014,"24,783     ","23,484     ","1,299     ",5.2     
"Crawford County, IA",2014,"8,732     ","8,377     ",355     ,4.1     
"Dallas County, IA",2014,"42,713     ","41,312     ","1,401     ",3.3     
"Davis County, IA",2014,"4,110     ","3,900     ",210     ,5.1     
"Decatur County, IA",2014,"4,440     ","4,272     ",168     ,3.8     
"Delaware County, IA",2014,"10,525     ","10,129     ",396     ,3.8     
"Des Moines County, IA",2014,"20,839     ","19,796     ","1,043     ",5.0     
"Dickinson County, IA",2014,"9,710     ","9,257     ",453     ,4.7     
"Dubuque County, IA",2014,"55,567     ","53,278     ","2,289     ",4.1     
"Emmet County, IA",2014,"5,733     ","5,507     ",226     ,3.9     
"Fayette County, IA",2014,"10,792     ","10,253     ",539     ,5.0     
"Floyd County, IA",2014,"8,409     ","8,030     ",379     ,4.5     
"Franklin County, IA",2014,"5,977     ","5,741     ",236     ,3.9     
"Fremont County, IA",2014,"4,169     ","4,008     ",161     ,3.9     
"Greene County, IA",2014,"5,273     ","5,061     ",212     ,4.0     
"Grundy County, IA",2014,"6,723     ","6,444     ",279     ,4.1     
"Guthrie County, IA",2014,"5,611     ","5,366     ",245     ,4.4     
"Hamilton County, IA",2014,"7,098     ","6,777     ",321     ,4.5     
"Hancock County, IA",2014,"6,297     ","6,090     ",207     ,3.3     
"Hardin County, IA",2014,"8,708     ","8,333     ",375     ,4.3     
"Harrison County, IA",2014,"7,538     ","7,236     ",302     ,4.0     
"Henry County, IA",2014,"9,544     ","9,126     ",418     ,4.4     
"Howard County, IA",2014,"5,316     ","5,101     ",215     ,4.0     
"Humboldt County, IA",2014,"5,260     ","5,061     ",199     ,3.8     
"Ida County, IA",2014,"3,890     ","3,751     ",139     ,3.6     
"Iowa County, IA",2014,"10,206     ","9,781     ",425     ,4.2     
"Jackson County, IA",2014,"11,019     ","10,463     ",556     ,5.0     
"Jasper County, IA",2014,"19,327     ","18,475     ",852     ,4.4     
"Jefferson County, IA",2014,"9,080     ","8,685     ",395     ,4.4     
"Johnson County, IA",2014,"84,034     ","81,448     ","2,586     ",3.1     
"Jones County, IA",2014,"10,793     ","10,263     ",530     ,4.9     
"Keokuk County, IA",2014,"5,516     ","5,273     ",243     ,4.4     
"Kossuth County, IA",2014,"8,662     ","8,385     ",277     ,3.2     
"Lee County, IA",2014,"17,733     ","16,691     ","1,042     ",5.9     
"Linn County, IA",2014,"121,005     ","115,706     ","5,299     ",4.4     
"Louisa County, IA",2014,"5,933     ","5,667     ",266     ,4.5     
"Lucas County, IA",2014,"4,311     ","4,143     ",168     ,3.9     
"Lyon County, IA",2014,"7,016     ","6,838     ",178     ,2.5     
"Madison County, IA",2014,"8,231     ","7,859     ",372     ,4.5     
"Mahaska County, IA",2014,"11,860     ","11,341     ",519     ,4.4     
"Marion County, IA",2014,"17,437     ","16,774     ",663     ,3.8     
"Marshall County, IA",2014,"19,833     ","18,767     ","1,066     ",5.4     
"Mills County, IA",2014,"7,398     ","7,075     ",323     ,4.4     
"Mitchell County, IA",2014,"5,461     ","5,267     ",194     ,3.6     
"Monona County, IA",2014,"4,756     ","4,520     ",236     ,5.0     
"Monroe County, IA",2014,"4,076     ","3,870     ",206     ,5.1     
"Montgomery County, IA",2014,"5,162     ","4,950     ",212     ,4.1     
"Muscatine County, IA",2014,"22,117     ","21,116     ","1,001     ",4.5     
"O'Brien County, IA",2014,"8,237     ","7,969     ",268     ,3.3     
"Osceola County, IA",2014,"3,460     ","3,345     ",115     ,3.3     
"Page County, IA",2014,"6,598     ","6,306     ",292     ,4.4     
"Palo Alto County, IA",2014,"4,854     ","4,679     ",175     ,3.6     
"Plymouth County, IA",2014,"14,665     ","14,163     ",502     ,3.4     
"Pocahontas County, IA",2014,"4,328     ","4,177     ",151     ,3.5     
"Polk County, IA",2014,"255,659     ","244,872     ","10,787     ",4.2     
"Pottawattamie County, IA",2014,"49,193     ","47,086     ","2,107     ",4.3     
"Poweshiek County, IA",2014,"10,406     ","9,964     ",442     ,4.2     
"Ringgold County, IA",2014,"2,531     ","2,434     ",97     ,3.8     
"Sac County, IA",2014,"5,557     ","5,339     ",218     ,3.9     
"Scott County, IA",2014,"88,865     ","84,265     ","4,600     ",5.2     
"Shelby County, IA",2014,"7,053     ","6,833     ",220     ,3.1     
"Sioux County, IA",2014,"20,134     ","19,544     ",590     ,2.9     
"Story County, IA",2014,"56,632     ","54,999     ","1,633     ",2.9     
"Tama County, IA",2014,"9,238     ","8,752     ",486     ,5.3     
"Taylor County, IA",2014,"3,243     ","3,124     ",119     ,3.7     
"Union County, IA",2014,"6,815     ","6,495     ",320     ,4.7     
"Van Buren County, IA",2014,"3,915     ","3,738     ",177     ,4.5     
"Wapello County, IA",2014,"18,142     ","17,147     ",995     ,5.5     
"Warren County, IA",2014,"26,772     ","25,714     ","1,058     ",4.0     
"Washington County, IA",2014,"12,323     ","11,881     ",442     ,3.6     
"Wayne County, IA",2014,"2,872     ","2,728     ",144     ,5.0     
"Webster County, IA",2014,"19,827     ","18,870     ",957     ,4.8     
"Winnebago County, IA",2014,"5,225     ","5,005     ",220     ,4.2     
"Winneshiek County, IA",2014,"12,060     ","11,549     ",511     ,4.2     
"Woodbury County, IA",2014,"55,956     ","53,508     ","2,448     ",4.4     
"Worth County, IA",2014,"4,204     ","4,014     ",190     ,4.5     
"Wright County, IA",2014,"6,951     ","6,667     ",284     ,4.1     
"Allen County, KS",2014,"6,817     ","6,473     ",344     ,5.0     
"Anderson County, KS",2014,"4,193     ","3,978     ",215     ,5.1     
"Atchison County, KS",2014,"7,643     ","7,150     ",493     ,6.5     
"Barber County, KS",2014,"2,720     ","2,637     ",83     ,3.1     
"Barton County, KS",2014,"15,482     ","14,936     ",546     ,3.5     
"Bourbon County, KS",2014,"7,105     ","6,734     ",371     ,5.2     
"Brown County, KS",2014,"5,416     ","5,196     ",220     ,4.1     
"Butler County, KS",2014,"31,996     ","30,448     ","1,548     ",4.8     
"Chase County, KS",2014,"1,234     ","1,184     ",50     ,4.1     
"Chautauqua County, KS",2014,"1,579     ","1,494     ",85     ,5.4     
"Cherokee County, KS",2014,"10,366     ","9,848     ",518     ,5.0     
"Cheyenne County, KS",2014,"1,317     ","1,276     ",41     ,3.1     
"Clark County, KS",2014,"1,146     ","1,116     ",30     ,2.6     
"Clay County, KS",2014,"4,176     ","3,993     ",183     ,4.4     
"Cloud County, KS",2014,"4,397     ","4,213     ",184     ,4.2     
"Coffey County, KS",2014,"4,902     ","4,624     ",278     ,5.7     
"Comanche County, KS",2014,980     ,950     ,30     ,3.1     
"Cowley County, KS",2014,"17,288     ","16,493     ",795     ,4.6     
"Crawford County, KS",2014,"19,162     ","18,144     ","1,018     ",5.3     
"Decatur County, KS",2014,"1,355     ","1,308     ",47     ,3.5     
"Dickinson County, KS",2014,"9,735     ","9,246     ",489     ,5.0     
"Doniphan County, KS",2014,"4,301     ","4,109     ",192     ,4.5     
"Douglas County, KS",2014,"64,745     ","62,121     ","2,624     ",4.1     
"Edwards County, KS",2014,"1,608     ","1,555     ",53     ,3.3     
"Elk County, KS",2014,"1,311     ","1,244     ",67     ,5.1     
"Ellis County, KS",2014,"17,937     ","17,447     ",490     ,2.7     
"Ellsworth County, KS",2014,"3,450     ","3,349     ",101     ,2.9     
"Finney County, KS",2014,"20,232     ","19,543     ",689     ,3.4     
"Ford County, KS",2014,"18,206     ","17,519     ",687     ,3.8     
"Franklin County, KS",2014,"14,072     ","13,358     ",714     ,5.1     
"Geary County, KS",2014,"12,349     ","11,454     ",895     ,7.2     
"Gove County, KS",2014,"1,486     ","1,447     ",39     ,2.6     
"Graham County, KS",2014,"1,314     ","1,272     ",42     ,3.2     
"Grant County, KS",2014,"3,943     ","3,809     ",134     ,3.4     
"Gray County, KS",2014,"3,501     ","3,407     ",94     ,2.7     
"Greeley County, KS",2014,898     ,879     ,19     ,2.1     
"Greenwood County, KS",2014,"3,332     ","3,183     ",149     ,4.5     
"Hamilton County, KS",2014,"1,664     ","1,626     ",38     ,2.3     
"Harper County, KS",2014,"2,985     ","2,875     ",110     ,3.7     
"Harvey County, KS",2014,"17,139     ","16,415     ",724     ,4.2     
"Haskell County, KS",2014,"2,360     ","2,299     ",61     ,2.6     
"Hodgeman County, KS",2014,"1,036     ","1,001     ",35     ,3.4     
"Jackson County, KS",2014,"7,399     ","7,095     ",304     ,4.1     
"Jefferson County, KS",2014,"10,231     ","9,741     ",490     ,4.8     
"Jewell County, KS",2014,"1,382     ","1,329     ",53     ,3.8     
"Johnson County, KS",2014,"321,300     ","309,249     ","12,051     ",3.8     
"Kearny County, KS",2014,"2,121     ","2,056     ",65     ,3.1     
"Kingman County, KS",2014,"3,609     ","3,466     ",143     ,4.0     
"Kiowa County, KS",2014,"1,352     ","1,308     ",44     ,3.3     
"Labette County, KS",2014,"10,788     ","10,164     ",624     ,5.8     
"Lane County, KS",2014,865     ,837     ,28     ,3.2     
"Leavenworth County, KS",2014,"35,047     ","33,312     ","1,735     ",5.0     
"Lincoln County, KS",2014,"1,775     ","1,702     ",73     ,4.1     
"Linn County, KS",2014,"4,325     ","4,005     ",320     ,7.4     
"Logan County, KS",2014,"1,737     ","1,698     ",39     ,2.2     
"Lyon County, KS",2014,"16,539     ","15,698     ",841     ,5.1     
"McPherson County, KS",2014,"16,853     ","16,310     ",543     ,3.2     
"Marion County, KS",2014,"6,150     ","5,901     ",249     ,4.0     
"Marshall County, KS",2014,"5,886     ","5,697     ",189     ,3.2     
"Meade County, KS",2014,"2,384     ","2,321     ",63     ,2.6     
"Miami County, KS",2014,"16,880     ","16,090     ",790     ,4.7     
"Mitchell County, KS",2014,"3,840     ","3,716     ",124     ,3.2     
"Montgomery County, KS",2014,"17,364     ","16,371     ",993     ,5.7     
"Morris County, KS",2014,"3,101     ","2,965     ",136     ,4.4     
"Morton County, KS",2014,"1,490     ","1,432     ",58     ,3.9     
"Nemaha County, KS",2014,"5,857     ","5,691     ",166     ,2.8     
"Neosho County, KS",2014,"6,402     ","5,923     ",479     ,7.5     
"Ness County, KS",2014,"1,615     ","1,572     ",43     ,2.7     
"Norton County, KS",2014,"3,044     ","2,972     ",72     ,2.4     
"Osage County, KS",2014,"8,150     ","7,710     ",440     ,5.4     
"Osborne County, KS",2014,"2,060     ","1,984     ",76     ,3.7     
"Ottawa County, KS",2014,"3,247     ","3,114     ",133     ,4.1     
"Pawnee County, KS",2014,"3,395     ","3,267     ",128     ,3.8     
"Phillips County, KS",2014,"2,912     ","2,811     ",101     ,3.5     
"Pottawatomie County, KS",2014,"12,048     ","11,582     ",466     ,3.9     
"Pratt County, KS",2014,"5,508     ","5,331     ",177     ,3.2     
"Rawlins County, KS",2014,"1,518     ","1,481     ",37     ,2.4     
"Reno County, KS",2014,"31,235     ","29,870     ","1,365     ",4.4     
"Republic County, KS",2014,"2,572     ","2,494     ",78     ,3.0     
"Rice County, KS",2014,"5,456     ","5,265     ",191     ,3.5     
"Riley County, KS",2014,"36,635     ","35,292     ","1,343     ",3.7     
"Rooks County, KS",2014,"2,854     ","2,752     ",102     ,3.6     
"Rush County, KS",2014,"1,811     ","1,747     ",64     ,3.5     
"Russell County, KS",2014,"3,843     ","3,709     ",134     ,3.5     
"Saline County, KS",2014,"30,732     ","29,446     ","1,286     ",4.2     
"Scott County, KS",2014,"2,855     ","2,778     ",77     ,2.7     
"Sedgwick County, KS",2014,"247,338     ","234,148     ","13,190     ",5.3     
"Seward County, KS",2014,"11,173     ","10,785     ",388     ,3.5     
"Shawnee County, KS",2014,"92,001     ","87,642     ","4,359     ",4.7     
"Sheridan County, KS",2014,"1,461     ","1,423     ",38     ,2.6     
"Sherman County, KS",2014,"3,095     ","2,997     ",98     ,3.2     
"Smith County, KS",2014,"2,120     ","2,054     ",66     ,3.1     
"Stafford County, KS",2014,"2,166     ","2,085     ",81     ,3.7     
"Stanton County, KS",2014,"1,028     ",994     ,34     ,3.3     
"Stevens County, KS",2014,"3,370     ","3,270     ",100     ,3.0     
"Sumner County, KS",2014,"11,083     ","10,558     ",525     ,4.7     
"Thomas County, KS",2014,"4,386     ","4,260     ",126     ,2.9     
"Trego County, KS",2014,"1,491     ","1,445     ",46     ,3.1     
"Wabaunsee County, KS",2014,"3,765     ","3,611     ",154     ,4.1     
"Wallace County, KS",2014,877     ,855     ,22     ,2.5     
"Washington County, KS",2014,"3,109     ","3,010     ",99     ,3.2     
"Wichita County, KS",2014,"1,237     ","1,202     ",35     ,2.8     
"Wilson County, KS",2014,"4,175     ","3,889     ",286     ,6.9     
"Woodson County, KS",2014,"1,629     ","1,544     ",85     ,5.2     
"Wyandotte County, KS",2014,"75,658     ","70,513     ","5,145     ",6.8     
"Adair County, KY",2014,"7,224     ","6,602     ",622     ,8.6     
"Allen County, KY",2014,"8,670     ","8,160     ",510     ,5.9     
"Anderson County, KY",2014,"11,432     ","10,839     ",593     ,5.2     
"Ballard County, KY",2014,"3,676     ","3,383     ",293     ,8.0     
"Barren County, KY",2014,"18,725     ","17,554     ","1,171     ",6.3     
"Bath County, KY",2014,"4,722     ","4,304     ",418     ,8.9     
"Bell County, KY",2014,"9,311     ","8,375     ",936     ,10.1     
"Boone County, KY",2014,"65,273     ","61,910     ","3,363     ",5.2     
"Bourbon County, KY",2014,"9,649     ","9,109     ",540     ,5.6     
"Boyd County, KY",2014,"19,081     ","17,648     ","1,433     ",7.5     
"Boyle County, KY",2014,"12,292     ","11,447     ",845     ,6.9     
"Bracken County, KY",2014,"3,800     ","3,501     ",299     ,7.9     
"Breathitt County, KY",2014,"4,180     ","3,705     ",475     ,11.4     
"Breckinridge County, KY",2014,"8,087     ","7,506     ",581     ,7.2     
"Bullitt County, KY",2014,"39,228     ","36,963     ","2,265     ",5.8     
"Butler County, KY",2014,"5,191     ","4,804     ",387     ,7.5     
"Caldwell County, KY",2014,"5,453     ","5,099     ",354     ,6.5     
"Calloway County, KY",2014,"18,719     ","17,644     ","1,075     ",5.7     
"Campbell County, KY",2014,"47,899     ","45,428     ","2,471     ",5.2     
"Carlisle County, KY",2014,"2,382     ","2,240     ",142     ,6.0     
"Carroll County, KY",2014,"4,870     ","4,524     ",346     ,7.1     
"Carter County, KY",2014,"10,485     ","9,364     ","1,121     ",10.7     
"Casey County, KY",2014,"6,620     ","6,172     ",448     ,6.8     
"Christian County, KY",2014,"25,431     ","23,505     ","1,926     ",7.6     
"Clark County, KY",2014,"16,983     ","15,948     ","1,035     ",6.1     
"Clay County, KY",2014,"5,555     ","4,936     ",619     ,11.1     
"Clinton County, KY",2014,"4,005     ","3,645     ",360     ,9.0     
"Crittenden County, KY",2014,"3,873     ","3,634     ",239     ,6.2     
"Cumberland County, KY",2014,"2,950     ","2,728     ",222     ,7.5     
"Daviess County, KY",2014,"45,952     ","43,358     ","2,594     ",5.6     
"Edmonson County, KY",2014,"4,782     ","4,384     ",398     ,8.3     
"Elliott County, KY",2014,"2,154     ","1,911     ",243     ,11.3     
"Estill County, KY",2014,"5,408     ","5,003     ",405     ,7.5     
"Fayette County, KY",2014,"167,074     ","159,106     ","7,968     ",4.8     
"Fleming County, KY",2014,"6,371     ","5,881     ",490     ,7.7     
"Floyd County, KY",2014,"12,404     ","11,135     ","1,269     ",10.2     
"Franklin County, KY",2014,"24,370     ","23,085     ","1,285     ",5.3     
"Fulton County, KY",2014,"2,229     ","2,044     ",185     ,8.3     
"Gallatin County, KY",2014,"3,864     ","3,595     ",269     ,7.0     
"Garrard County, KY",2014,"7,592     ","7,098     ",494     ,6.5     
"Grant County, KY",2014,"11,208     ","10,477     ",731     ,6.5     
"Graves County, KY",2014,"15,867     ","14,685     ","1,182     ",7.4     
"Grayson County, KY",2014,"10,867     ","9,958     ",909     ,8.4     
"Green County, KY",2014,"5,084     ","4,753     ",331     ,6.5     
"Greenup County, KY",2014,"14,295     ","13,080     ","1,215     ",8.5     
"Hancock County, KY",2014,"3,982     ","3,743     ",239     ,6.0     
"Hardin County, KY",2014,"46,629     ","43,744     ","2,885     ",6.2     
"Harlan County, KY",2014,"8,400     ","7,233     ","1,167     ",13.9     
"Harrison County, KY",2014,"8,426     ","7,924     ",502     ,6.0     
"Hart County, KY",2014,"7,821     ","7,329     ",492     ,6.3     
"Henderson County, KY",2014,"21,657     ","20,346     ","1,311     ",6.1     
"Henry County, KY",2014,"7,643     ","7,206     ",437     ,5.7     
"Hickman County, KY",2014,"2,129     ","1,997     ",132     ,6.2     
"Hopkins County, KY",2014,"20,422     ","19,113     ","1,309     ",6.4     
"Jackson County, KY",2014,"4,582     ","4,059     ",523     ,11.4     
"Jefferson County, KY",2014,"377,547     ","354,906     ","22,641     ",6.0     
"Jessamine County, KY",2014,"24,921     ","23,619     ","1,302     ",5.2     
"Johnson County, KY",2014,"8,054     ","7,315     ",739     ,9.2     
"Kenton County, KY",2014,"83,160     ","78,569     ","4,591     ",5.5     
"Knott County, KY",2014,"5,136     ","4,567     ",569     ,11.1     
"Knox County, KY",2014,"10,122     ","9,120     ","1,002     ",9.9     
"Larue County, KY",2014,"5,768     ","5,389     ",379     ,6.6     
"Laurel County, KY",2014,"24,137     ","22,302     ","1,835     ",7.6     
"Lawrence County, KY",2014,"5,276     ","4,773     ",503     ,9.5     
"Lee County, KY",2014,"2,314     ","2,090     ",224     ,9.7     
"Leslie County, KY",2014,"3,176     ","2,769     ",407     ,12.8     
"Letcher County, KY",2014,"7,246     ","6,355     ",891     ,12.3     
"Lewis County, KY",2014,"5,172     ","4,676     ",496     ,9.6     
"Lincoln County, KY",2014,"9,332     ","8,510     ",822     ,8.8     
"Livingston County, KY",2014,"3,761     ","3,453     ",308     ,8.2     
"Logan County, KY",2014,"11,926     ","11,254     ",672     ,5.6     
"Lyon County, KY",2014,"2,983     ","2,775     ",208     ,7.0     
"McCracken County, KY",2014,"29,493     ","27,433     ","2,060     ",7.0     
"McCreary County, KY",2014,"5,046     ","4,516     ",530     ,10.5     
"McLean County, KY",2014,"4,318     ","4,044     ",274     ,6.3     
"Madison County, KY",2014,"45,326     ","42,882     ","2,444     ",5.4     
"Magoffin County, KY",2014,"3,726     ","3,207     ",519     ,13.9     
"Marion County, KY",2014,"9,194     ","8,610     ",584     ,6.4     
"Marshall County, KY",2014,"14,965     ","13,961     ","1,004     ",6.7     
"Martin County, KY",2014,"3,438     ","3,126     ",312     ,9.1     
"Mason County, KY",2014,"7,744     ","7,134     ",610     ,7.9     
"Meade County, KY",2014,"12,126     ","11,274     ",852     ,7.0     
"Menifee County, KY",2014,"2,357     ","2,127     ",230     ,9.8     
"Mercer County, KY",2014,"9,903     ","9,294     ",609     ,6.1     
"Metcalfe County, KY",2014,"4,133     ","3,882     ",251     ,6.1     
"Monroe County, KY",2014,"4,603     ","4,350     ",253     ,5.5     
"Montgomery County, KY",2014,"11,760     ","10,885     ",875     ,7.4     
"Morgan County, KY",2014,"4,795     ","4,346     ",449     ,9.4     
"Muhlenberg County, KY",2014,"12,369     ","11,429     ",940     ,7.6     
"Nelson County, KY",2014,"21,313     ","20,016     ","1,297     ",6.1     
"Nicholas County, KY",2014,"3,453     ","3,187     ",266     ,7.7     
"Ohio County, KY",2014,"9,523     ","8,794     ",729     ,7.7     
"Oldham County, KY",2014,"30,282     ","28,852     ","1,430     ",4.7     
"Owen County, KY",2014,"5,527     ","5,251     ",276     ,5.0     
"Owsley County, KY",2014,"1,179     ","1,056     ",123     ,10.4     
"Pendleton County, KY",2014,"6,763     ","6,314     ",449     ,6.6     
"Perry County, KY",2014,"9,540     ","8,560     ",980     ,10.3     
"Pike County, KY",2014,"22,000     ","19,696     ","2,304     ",10.5     
"Powell County, KY",2014,"4,973     ","4,553     ",420     ,8.4     
"Pulaski County, KY",2014,"26,290     ","24,365     ","1,925     ",7.3     
"Robertson County, KY",2014,810     ,747     ,63     ,7.8     
"Rockcastle County, KY",2014,"6,889     ","6,371     ",518     ,7.5     
"Rowan County, KY",2014,"10,557     ","9,824     ",733     ,6.9     
"Russell County, KY",2014,"6,586     ","5,914     ",672     ,10.2     
"Scott County, KY",2014,"26,500     ","25,211     ","1,289     ",4.9     
"Shelby County, KY",2014,"22,509     ","21,400     ","1,109     ",4.9     
"Simpson County, KY",2014,"8,493     ","7,994     ",499     ,5.9     
"Spencer County, KY",2014,"9,159     ","8,679     ",480     ,5.2     
"Taylor County, KY",2014,"11,281     ","10,413     ",868     ,7.7     
"Todd County, KY",2014,"5,463     ","5,168     ",295     ,5.4     
"Trigg County, KY",2014,"5,718     ","5,316     ",402     ,7.0     
"Trimble County, KY",2014,"3,878     ","3,597     ",281     ,7.2     
"Union County, KY",2014,"6,761     ","6,329     ",432     ,6.4     
"Warren County, KY",2014,"59,395     ","56,106     ","3,289     ",5.5     
"Washington County, KY",2014,"6,126     ","5,795     ",331     ,5.4     
"Wayne County, KY",2014,"7,259     ","6,559     ",700     ,9.6     
"Webster County, KY",2014,"6,291     ","5,950     ",341     ,5.4     
"Whitley County, KY",2014,"13,406     ","12,241     ","1,165     ",8.7     
"Wolfe County, KY",2014,"2,056     ","1,825     ",231     ,11.2     
"Woodford County, KY",2014,"14,245     ","13,611     ",634     ,4.5     
"Acadia Parish, LA",2014,"26,543     ","25,045     ","1,498     ",5.6     
"Allen Parish, LA",2014,"8,859     ","8,234     ",625     ,7.1     
"Ascension Parish, LA",2014,"59,431     ","56,324     ","3,107     ",5.2     
"Assumption Parish, LA",2014,"10,016     ","9,259     ",757     ,7.6     
"Avoyelles Parish, LA",2014,"16,059     ","14,921     ","1,138     ",7.1     
"Beauregard Parish, LA",2014,"14,733     ","13,752     ",981     ,6.7     
"Bienville Parish, LA",2014,"5,904     ","5,445     ",459     ,7.8     
"Bossier Parish, LA",2014,"57,910     ","54,652     ","3,258     ",5.6     
"Caddo Parish, LA",2014,"110,589     ","102,525     ","8,064     ",7.3     
"Calcasieu Parish, LA",2014,"94,139     ","88,684     ","5,455     ",5.8     
"Caldwell Parish, LA",2014,"4,059     ","3,750     ",309     ,7.6     
"Cameron Parish, LA",2014,"3,429     ","3,263     ",166     ,4.8     
"Catahoula Parish, LA",2014,"3,826     ","3,523     ",303     ,7.9     
"Claiborne Parish, LA",2014,"6,329     ","5,868     ",461     ,7.3     
"Concordia Parish, LA",2014,"7,716     ","7,064     ",652     ,8.4     
"De Soto Parish, LA",2014,"11,070     ","10,190     ",880     ,7.9     
"East Baton Rouge Parish, LA",2014,"231,088     ","218,054     ","13,034     ",5.6     
"East Carroll Parish, LA",2014,"2,207     ","1,890     ",317     ,14.4     
"East Feliciana Parish, LA",2014,"8,152     ","7,638     ",514     ,6.3     
"Evangeline Parish, LA",2014,"13,077     ","12,210     ",867     ,6.6     
"Franklin Parish, LA",2014,"7,561     ","6,860     ",701     ,9.3     
"Grant Parish, LA",2014,"8,371     ","7,788     ",583     ,7.0     
"Iberia Parish, LA",2014,"32,429     ","30,419     ","2,010     ",6.2     
"Iberville Parish, LA",2014,"14,303     ","13,205     ","1,098     ",7.7     
"Jackson Parish, LA",2014,"7,209     ","6,794     ",415     ,5.8     
"Jefferson Parish, LA",2014,"217,170     ","204,407     ","12,763     ",5.9     
"Jefferson Davis Parish, LA",2014,"13,514     ","12,735     ",779     ,5.8     
"Lafayette Parish, LA",2014,"121,951     ","116,068     ","5,883     ",4.8     
